product_id,reviewer_id,review_title,star_rating,review_date,review_text
B0050SVGU0,AFQFSHGUCVEOICZNPF5BLRTSI5SA,Great game!,5,2-Sep-17,"My fiancé and I are loving this game, we play a board just about every other day!"
B0050SVGU0,AEC5NK6CUZUQS6NRTFZQYLKEGVLA,Family fun night,5,16-Sep-17,Arrived on time considering it was shipped over a Holiday weekend. Its perfect for family to play. Son age 6 loves  the game.
B0050SVGU0,AGR7ZS3MDRMDHUHZWVYVWD42R6HA,A great game for a party with friends or family or both! Hours of fun and laughter!,5,27-Sep-17,This game kept us on the edge of our seats for hours! I absolutely love this game. It is the perfect type of game that can bring people together without getting boring.
B0050SVGU0,AHCRBIDJIRNHPEE3Y3OYSSSJ3YUQ,he is in love with this game,5,3-Nov-17,"Bought for my grandson, he is in love with this game. He is special needs and spends a lot of his time on his computer and playing the Wii that he got for his birthday. This is his favorite game !!"
B0050SVGU0,AHCRBIDJIRNHPEE3Y3OYSSSJ3YUQ,he is in love with this game,5,3-Nov-17,"Bought for my grandson, he is in love with this game. He is special needs and spends a lot of his time on his computer and playing the Wii that he got for his birthday. This is his favorite game !!"
B0050SVGU0,AHWOZ6KINSJVNEESHVHWXUC6A24Q,Five Stars,5,12-Nov-17,My 4-year-old was excited to get this game as a prize for reaching milestones
B0050SVGU0,AF2LMRXZYYKYNQSWYKYKYDTM2DBQ,Love this game!,5,13-Nov-17,Awesome game!!! The whole family can play this together..it’s so much fun!!!
B0050SVGU0,AHDF43CUODFHI6JFUX2CC3RLRRJA,Worst mario party E V E R,2,21-Nov-17,"If you're a mario partier from the n64 and love the competitiveness of those games , Don't buy this game. Returning ASAP"
B0050SVGU0,AFFAJOOBJQ6G2MXAB4ED4I2AIBYQ,Good family game,5,7-Dec-17,"Only played mini games so far, but selection is huge. From age 4 to adult, we've had a lot of fun"
B0050SVGU0,AGEBMA753BC3563SXM6Z4GHYLPAQ,Positive Experience,5,8-Dec-17,Easy to purchase from seller. Game is a Christmas gift but overall experience was good!
B0050SVGU0,AFJ37VXQLKIPOBP6POHOGPRHSHDQ,Package came empty,1,26-Dec-17,Opened the package the day after Christmas and it was empty! So disappointed. There wasn’t an option for an exchange either.
B0050SVGU0,AFFD4L4KPL62IVBABUAHCVFQ7JCQ,Fun!,5,27-Dec-17,My kids love it! My 9&7 year old are having such fun playing Mario party 9. The mini games are very entertaining.
B0050SVGU0,AEI4UBYZRVSTBGJWZIVJ2P36XLDA,Arrived intact and super fast. Love the game,5,27-Dec-17,Item just as described. Arrived intact and super fast. Love the game!
B0050SVGU0,AFXV75UJD5GIDNXYNJDS6AFNP2NA,Great Quality and price,5,28-Dec-17,"Fast, friendly service.  Great Quality and price.  It was a Christmas gift and therefore I couldn't leave feedback until kids opened box."
B0050SVGU0,AHMNIF4JW3H6DM7E47ZL2EDKYSOQ,"Fun, Fun, Fun Mario Game.",5,16-Jan-18,"Fun Mario game, my 4 year old son really enjoys it. He loves EVERYTHING Mario. Came new and in perfect condition. Love playing with new characters and the levels are challenging but not frustrating. It was his X-mas present...."
B0050SVGU0,AEHDWEBZCJ65AWNZIGGMYEMIORXQ,but is somewhat disappointed by the fact that the character Rosalina is not ...,4,30-Jan-18,"My daughter loves the game, but is somewhat disappointed by the fact that the character Rosalina is not part of the game. She is also disappointed that you have to use special controllers for the game and not just the regular Wii controllers. Fine and fast shipping."
B0050SVGU0,AHVEWNV44LLOATJKSOR72XVOEHPQ,such a boring game. My kids tried it once and then ...,1,20-Feb-18,such a boring game.  My kids tried it once and then gave it away.
B0050SVGU0,AFXGC7S67CGWZNI4JXTQ4FHY3TJA,SA version,4,6-Mar-18,Came in the Saudi Arabian version. Still seems to be the same game but I have nothing to compare it to.
B0050SVGU0,AGVPRTGNO3W5JQZCN2245XZMVV5Q,I liked mario party 8 much better,2,19-Mar-18,There is less minigames... I liked mario party 8 much better !
B0050SVGU0,AGVPRTGNO3W5JQZCN2245XZMVV5Q,I liked mario party 8 much better,2,19-Mar-18,There is less minigames... I liked mario party 8 much better !
B0050SVGU0,AFATQBEL3CFKO7KAZB6GVKRWSVDA,so I called Cartridges Galore and the customer service was excellent! The guy that I talked to immediately handled ...,5,20-Mar-18,"When I received my game it did NOT work, so I called Cartridges Galore and the customer service was excellent! The guy that I talked to immediately handled the problem for me. I'm not giving five stars for the game, but five stars for the great customer service!"
B0050SVGU0,AEOCDX4GUFVUL34QQ7A6H4C6KRPQ,Obviously for small children.,1,26-Apr-18,"This is literally a game for toddlers. HUGE disappointment after Mario Party 8. Bad graphics, boring turn based system, just a bad boring game."
B0050SVGU0,AFMC73ERDHPI3M76RNGEYXQENDEQ,Short games,2,25-May-18,I got it thinking it would be like a typical marioparty game with long fun drawn out mini games and board game I was wrong it’s literally 36 mini games all already unlocked and the main game can be beaten in one day I got it at 12noon and beat it entirely at 10 pm skip it
B0050SVGU0,AHPZZGUCXEBKBHFOEW3JIYPVVNGQ,ALL THE MINIGAMES!,5,12-Jun-18,Love the new games available! Cheaper new off here than used at GameStop too.
B0050SVGU0,AGUJX5ICUMD2BBKSSCJNGT63SU7Q,It was brand new,2,18-Jun-18,Well the game ain't that good my kid don't play it much other than that condition brand new
B0050SVGU0,AHTW6HGBGSY7AG3PCVFG3UIQF3BQ,Decent.,4,26-Jun-18,"I mean who doesn't love Mario party? It's a fun game, and I enjoyed all the new mini games, but I got bored of it quickly. There aren't enough levels, and playing it alone sucks."
B0050SVGU0,AGRZT2SBKGHJJLOGQMCLRLQCZN3Q,this Mario party is one of the worst ones made,3,23-Jul-18,"Sorry, this Mario party is one of the worst ones made. Maybe would be good for a 5 year old. Get 8 or lower would be better."
B0050SVGU0,AGR5BW2EEJ4WUDDQM6TGT5UQD7JA,Great gift,5,8-Sep-18,Purchase this for my grandson for his birthday. He has several of these for his Wii. He loves it.
B0050SVGU0,AG73UCUZFTSJGQ2M7FT265RKHSDA,"Great quality, great price",5,11-Sep-18,"Box, box art, and manual were in almost perfect condition, almost like new. Disc however was a bit dirty but appears to be superficial. Cleaned it a bit and, aside from some small scratches, the disc looks good. Disc tested and works perfectly. Great price for the quality and a small price for completing my Mario Party collection for now."
B0050SVGU0,AGSX7PQRIIW2DSYQOTERWI5ESTCQ,Great Family Game,5,11-Sep-18,"Super fun. This was the only one we didn't own so its all new for us. The only level I personally think is boring is the DK one you unlock. Its very simple so we let the smaller kids do that one. Other then that, its been fun playing new vs games and adding a new game to the family night rotation."
B0050SYBL6,AEWXATTS4TLZNEJ3V7ZQRFOGBFTA,I bought this after my friend recommended the games,5,28-Jan-16,"I bought this after my friend recommended the games.  I LOVE them!  I haven't had any issues with the discs either.  Highly recommend these games, they are so much fun!"
B0050SYBL6,AHFP2WQPHPCJ7NQ55LH2YY6NVWZA,Five Stars,5,31-Jan-16,I really enjoyed the games. I can't believe that I did not notice them when they first came out!
B0050SYBL6,AF2L5NII4DKUHLE7VALJ3DL4OFXQ,Was quite happy with this purchase,5,1-Feb-16,"Received on time, codes valid, and no packaging damage. Was quite happy with this purchase."
B0050SYBL6,AHVLGN6K7477TBPMW4H2O7CAR4XA,Awesome,5,26-Feb-16,"I like the first one a lot, I loved the second, and the third was good. Great series with awesome story. Im not into sci-fi and I loved this"
B0050SYBL6,AF6FTHRI4HO5MKR7TL2WPTMQ7QJQ,Greatest videogame trilogy of all-time,4,1-Mar-16,"Greatest videogame trilogy of all-time. I only gave it four stars because of the lack of DLC. But make no mistake about it, the games themselves are worth five stars."
B0050SYBL6,AFGPLNT6QL2N7CZJD4LMQXRTVY5A,Collect them all.,5,7-Mar-16,Long awaited addition to my collection! As in Russia it is nearly impossible to find it.
B0050SYBL6,AHZPQ2HNQVVYNIBAFWSM5WUHTZEQ,Can't go wrong,5,11-Mar-16,Product was in perfect condition. Game wise this is one of my personal favorites. Solid game play and great game mechanics that improve with each game.
B0050SYBL6,AF7MGAD2CVN3N2KH4LLZPEFJQ5GQ,Great game buy it now!,5,20-Apr-16,Hands down the best sci-fi series video game out. Definitely my top games of all time! So much depth in the story!
B0050SYBL6,AGJTGDDY63P6OEWFPR6T2LX6DZVA,Amazing Series,5,30-Apr-16,If you've never played this series and like Dragonage or Space Operas you have got to give this a try. This is hands down my favorite game series. The characters are do much fun and your choices have a big impact on the game outcome that riples throughout the series
B0050SYBL6,AGMHEM5DVSVV6QHLNCSD6VKPU74Q,Great game great graphics and awesome storyline,5,16-May-16,So far the games are awsome.  Update have finally completed all tree games with all possible endings and now I'm going to play it again and again
B0050SYBL6,AHKV5E7S7KN5MHXWHO5GCC2SURAA,Great RPG Trilogy,4,4-Jun-16,"Great game.  If you love rpgs, this is the game for you.  If you love how your choices can effect the story line, this game is for you.  If you love great music in your game, this is the game for you.  However, I subtracted a star because by this point, it should have come with all the DLC.  Instead, if you want those, you have to buy them using Bioware points through their own site.Also, be warned: you WILL become emotionally attached to some (or all) of the squad throughout the series."
B0050SYBL6,AF7LSOLTT7CDNZZ65ZSVLZCM7EKA,Five Stars,5,8-Jun-16,Beautiful games. I don't really have words to describe the roller coaster this storyline will put you through.
B0050SYBL6,AF7LSOLTT7CDNZZ65ZSVLZCM7EKA,Five Stars,5,8-Jun-16,Beautiful games. I don't really have words to describe the roller coaster this storyline will put you through.
B0050SYBL6,AEHJE7MXII56LHDA7RW5JCNKF2IA,This is the best video game series I have ever played,5,29-Jun-16,This is the best video game series I have ever played! I have played all three games at least 5 times each and I never once got bored. This series has characters you'll love and end up getting attached to. I highly recommend.
B0050SYBL6,AHBWO6KEMGOF5ID3T3NPWX7TTB5Q,Warning. Not all of my discs worked.,2,23-Jul-16,I love Mass effect but not all of the discs worked so I had to return it. bummer.
B0050SYBL6,AFZD3XNQCP4NVCZSWIJ23QIWR4YA,One of the greatest gaming trilogies,5,7-Aug-16,"One of the greatest RPGs to ever grace the genre, doing yourself wrong if you've never played these."
B0050SYBL6,AFB7KKL3UR36XJAXQJXLKEV7KI3A,Epic game,5,21-Aug-16,Classic!I completed this years ago on PC.  Was getting bored with the new titles out.What an epic game!
B0050SYBL6,AFB7KKL3UR36XJAXQJXLKEV7KI3A,Epic game,5,21-Aug-16,Classic!I completed this years ago on PC.  Was getting bored with the new titles out.What an epic game!
B0050SYBL6,AFZLX3A74C67AAGB75IN4KVVOSJQ,This game is awesome from Bioware remind me a lot of Star Wars ...,5,28-Aug-16,This game is awesome from Bioware  remind me a lot of Star Wars knight of the old Republic I'm happy
B0050SYBL6,AEFWMXAPQBJO7BYO35VB3BHCW75Q,Great game series!,5,20-Sep-16,"Great Trilogy!  I'll admit that the first one was my favorite. It had some unique attributes that were less and less prominent as the series progressed.  There were some story line inconsistencies, but I was at least thankful that the story didn't alter between games, because you are allowed to use your final save from a previous game to influence the new one.  Gun play, story, side activities and quests, voices, graphics....all fantastic.  I wish I'd played this one sooner.  You really get to choose your own adventure with Mass Effect.  EA and Bioware should be proud of their creation, and I'm looking forward to the next installment."
B0050SYBL6,AHXXGZYCEE3ZSZCT3A3CJTPWTNGA,kinda wish they remade this but im glad they havent so far because all the dlc is ...,5,3-Oct-16,kinda wish they remade this but im glad they havent so far because all the dlc is on the 360
B0050SYBL6,AHSKQZD63EBWXGPHJQV3I3SIUY2A,Three great games together at last.,5,10-Oct-16,"It's the legendary trilogy in a box set. It doesn't have any of the DLCs, but that doesn't diminish the games at all. Solid gold buy."
B0050SYBL6,AEI4AIXW5KTN4KVC2LBU2NYFADIA,The greatest maybe ever,5,19-Oct-16,"I was introduced to the world of Mass Effect through my brother when he let me borrow the game series he owned after collecting them all.  To say I absolutely fell in love with the franchise would be the understatement of the year.  Make a long story short, when he wanted his games back I decided I wanted to own them myself so I was ecstatic to find the boxed trilogy.  One of the best purchases I've ever made.  Bear in mind I already purchased all the DLC before I got this trilogy when I was playing the individual games, and it all still plays perfectly with this set too, but don't buy this box set thinking all the DLC is preinstalled, you'll still have to purchase all that yourself."
B0050SYBL6,AGYXGPKY754R25QCWLIJWWKOLCHA,Oh how I love this game,5,10-Dec-16,Oh how I love this game.  Its my absolute favorite.  Its like a blend of Skyrim and Halo.  Its not an open world game.  But its got a lot more of a story than Halo.
B0050SYBL6,AGJ4ZSBT42ZMV44WIV3KUTESJPKA,My Favorite Trilogy,5,18-Dec-16,Absolutely phenomenal. Now Im just patiently awaiting a remastered edition...and Andromeda :
B0050SYBL6,AF25OAO5OI7RRNUN3RM5DMFNVZBA,A great Trilogy Despite,5,4-Feb-17,Mass Effect Trilogy One of the Best Sci  Fi Action / roleplay  Games Of the Seventh Generation And Maybe best trilogy of the generationMore Star trek then Star wars  You take Command of John Shepard and explore the Galaxy as you try to stop the reapers An Interglatic  ThreatMass Effect the first was dated at the time but still a lot of Fun to PlayMass effect is my favorite of the bunchMass effect 3 couldn't live up to the hype around it but sold none the less  And people complaining Hipsters about the Gunplay in the games it was always about the characters not the Action or roleplaying
B0050SYBL6,AGYWWYOS7YXVCIGW54GZZVTPD2XA,A must buy... must experience item,5,7-Feb-17,honestly one of the greatest games ever made... this series and the elder scrolls.
B0050SYBL6,AGBI5G6SXS3JZAEK6CPEGCU2HUJQ,Favorite game series,5,8-Feb-17,"Best game series ever, I've played through multiple times. Excellent storytelling, great fighting mechanics  you will get totally sacked in."
B0050SYBL6,AHNISPJRV7TZJZMXSIEG5SNJCFWQ,Epic,5,24-Feb-17,"Not even halfway through the first game and all I can say is, ""WOW"". Very involved, so many layers, and tons of interesting game play. Sure there's some quirks and restrictions but I'll leave those to more more involved and technically competent game critics/reviewers. I'm not much of a gamer at all, but I really enjoy this game very much."
B0050SYBL6,AEFSW7DMS3X6XQCIRWLJFKEI6WWA,Awesome Game!!!,5,4-Mar-17,"This is a fun game I never knew about.The game is great,detailed and an awesome game.The series is based on how you play the game.The choices you make throughout the series creates your own story and what will happen.I like it a lot because you can choose what you want to do the game has many different outcomes in the story and series.This is one of the best 3rd person shooters Iv'e ever played before."
B0050SYBL6,AEJ7T6ECJ53RRHF2GYREEMJGBG7A,5 star product/seller,5,6-Mar-17,Product came new and in package and very quick.Game is always been great IMO.
B0050SYBL6,AHKBNA2AJA3L4VT6V5XJAT7A2TWA,"Great price, works as advertised.",5,7-Mar-17,"Installed on my Xbox One S, this trilogy pack included several add-ons for Mass Effect 1, 2 & 3. Great value for the 3 games, I'm glad I got this so I can catch up before Mass Effect: Andromeda is released. Disclaimer - only the first disc of the 2 disc included for ME2 & ME3 are required to download to play them don't worry when disc 2 for those don't download. The add-ons for ME1 install with the first disc, ME2's come as a digital code included, & the extended version of ME3 is free to download from the Xbox Marketplace."
B0050SYBL6,AFDNV66FO7K4VRTQEOUXJJG2X4CQ,Love it,5,9-Mar-17,I love the mass effect games i have every dlc for mass effect 2
B0050SYBL6,AGC5CPEA4QSBR4RESXFNDCQYM5FA,"Xbox One Compatible, Fun to play!",5,10-Mar-17,"Backwards compatible with the Xbox One, I'm mostly done with my first playthrough and I love it! Great series where morality choices actually follow you if you import a prior character. The combat is interesting, and differs just enough from game to game to make the new abilities fun. Intended for older audiences, you can ""romance"" other characters but is pretty clean, using implication vs explicit details."
B0050SYBL6,AFHAWKZYY3Y5VSPHALTDISVEHWJA,The storyline and gameplay is guaranteed to keep almost any ...,5,13-Mar-17,"The storyline and gameplay is guaranteed to keep almost any gamer immersed in the Mass Effect universe through all three games in the series, and then head right back in for more! A must have collection for the Xbox 360. Hopefully all three will also make it to the new Xbox One platform..."
B0050SYBL6,AFHAWKZYY3Y5VSPHALTDISVEHWJA,The storyline and gameplay is guaranteed to keep almost any ...,5,13-Mar-17,"The storyline and gameplay is guaranteed to keep almost any gamer immersed in the Mass Effect universe through all three games in the series, and then head right back in for more! A must have collection for the Xbox 360. Hopefully all three will also make it to the new Xbox One platform..."
B0050SYBL6,AETV5GK7JGZPO2N2A7LRULT7NSHQ,I just love this game and it is one that can be ...,5,14-Mar-17,"I just love this game and it is one that can be played multiple times, due to the fact you can change your character and some of the outcomes."
B0050SYBL6,AEKMHUKEEOUFHSW4ZTZX3M3Y4IRA,Amazing,5,15-Mar-17,"The absolute best game series out there. If you want vast character customization, a gripping story that you control and very fun gameplay, Mass Effect is the series to play, Ive been an avid fan for many years and I pre-ordered Andromeda"
B0050SYBL6,AEY224PEFB55LSTSQRVVCEWUPT2A,Absolutely worth the price.,5,20-Mar-17,"Awesome game pack, first 3 full games and plays so great on my Xbox One S 4K. With the new Mass Effect coming out and it being delivered to my flat tomorrow I am so stoked as to the fun I will be having for many, many hours and days and weeks to come."
B0050SYBL6,AHUZBWBKZNYGLQSJT6CTU2BLYIIA,Some of the best games. The ending could have been better but ...,5,25-Mar-17,Some of the best games. The ending could have been better but didn't take away from the game to much. If you haven't played it and like the story in your games can't go wrong here.
B0050SYBL6,AFPR4KLOEJKVJKQ2HDNYKIUFOZNQ,3 great games in 1 box,5,29-Mar-17,This was a gift for my son who wanted to replay these games.  We both really enjoyed the first time.
B0050SYBL6,AEQ4MOWP7M3DPX5CKFFPYGD73LDA,Five Stars,5,30-Mar-17,"Came in perfect condition, couldn't be happier. Great product and fast shipping!"
B0050SYBL6,AHPHZKST7XULLQVUIFWN77KXOABQ,Works on Xbox one!,5,6-Apr-17,"Incredible game series, honestly there are no words to express how amazing this is, it is a must have by far. Also arrived early so that's awesome too!! Works on Xbox one just fine!"
B0050SYBL6,AHKIQ2O4HXDH5OQTX26QJOFBFJVA,Tragically Beautiful,5,7-Apr-17,"I bought the trilogy twice, once for Playstation and once for Xbox. Only stopped playing when Andromeda came out. The story is highly compelling, and if you don't cry at some point in this game, you probably don't have a heart. This is a must have for any Star Trek fan."
B0050SYBL6,AHFM5FMSYDID33KBQDKYPQ7Z6PQQ,"AMAZING TRILOGY , ONLY 1 DOWNSIDE",5,15-Apr-17,"Amazing trilogy , I have been playing this series for about 2 weeks and it is blast, great characters  ,story , and dialogue. So far only downside is that it doesn't come with dlc"
B0050SYBL6,AFZUPKQPKMAGAGRYJFLHQEYPXEQQ,Classics,5,22-Apr-17,Classics. Very fun games! Nice to go back and play these after playing Andromeda. Haven't played these in ages.
B0050SYBL6,AHECAJ37L23ZR5VKOWLQXMEVQEQA,"Awesome trilogy, great universe",5,24-Apr-17,"One of the best trilogies ever! Love the game, characters, music, everything. I love how you have to make your choices carefully as they will affect you in every game. Great delivery too, fast and on time."
B0050SYBL6,AFEXLA4SRNNUJGZSZFDYABO6WYVA,The only issue I have is the second disc on ...,4,11-May-17,The only issue I have is the second disc on mass effect 3 doesn't want to load but other than that great
B0050SYBL6,AFEXLA4SRNNUJGZSZFDYABO6WYVA,The only issue I have is the second disc on ...,4,11-May-17,The only issue I have is the second disc on mass effect 3 doesn't want to load but other than that great
B0050SYBL6,AHYIMDT5BSDWAHGQZDK3JS5RPV2Q,One of the best series of games ever,5,18-May-17,"Came as described, my favorite trilogy of all time. If you don't know about it now I'm sure there are a million descriptions online but if you're a fan, get this it's nice to have it all in one box"
B0050SYBL6,AFVYFIIUABFXOZ2OS3OOMKNVYQ5A,One of the best game series piled together into one package,5,18-May-17,One of the best game series piled together into one package.  I bought it as a gift and they absolutely loved it
B0050SYBL6,AGEWRO6XWKU5PI3FKZBWVTCKI3CQ,Five Stars,5,20-May-17,I love the Mass Effect games and always have fun playing them! I would recommend! packaging was issue free!
B0050SYBL6,AFA6ZSMWW4IB4EGRSAQ43EVTHFXQ,good Story,3,28-May-17,"Slow game to much choice making, a lot of tech a lot of stopping and choosing. cool graphics. played for a few hours and got bored Put Borderlands back in and created a new character to play with."
B0050SYBL6,AFFTZ6L3T5AQT7GLTUXDUMFFHX6A,One of my favorite games. I had bought them all when they ...,5,5-Jun-17,"One of my favorite games. I had bought them all when they first came out, including dlcs. It's great to be able to get these games again"
B0050SYBL6,AERKNNJKERJJSW57LYNKWBEDH6LQ,Awesome Value,5,6-Jun-17,"Great value for the whole set, comes with all 3 games, all disks and in a nice case. All of the games work perfectly so far."
B0050SYBL6,AHZDWJFZEEY3O3TDP75LWQ743IXA,Overall though a fantastic trilogy. I love the games,4,9-Jun-17,"I'd give this five stars but my Mass Effect 3 will not play through and keeps telling me to insert another disc. When I do, it says the next disc is not playable. Overall though a fantastic trilogy. I love the games."
B0050SYBL6,AF2EONOVBLKU5LJ3QQXYCXH2NXIQ,Five Stars,5,13-Jun-17,One of the best gaming trilogies ever made. Started great and only got better.
B0050SYBL6,AEQ6VFEL2XDFKQJSL74HIPCTVV6Q,Best Game Seriese Ever Conceived!,5,30-Jun-17,"Only thing that could make this any better is if they did a graphics reboot for PS4 & XBOX One. I finished this seriese feeling a personal emotional connection to all the characters. This is the pinnacle of excellent storytelling. I heard Andrameda does not measure up, Commander Sheppard and crew you may be gone but you will never be forgotten. The Normandy crew will live on eternal in the hearts of us Specters!"
B0050SYBL6,AEZUQPERI5QNVXTQH5YTK4N6XIVQ,Best series that there is,5,13-Jul-17,"Best series that there is. After buying Mass Effect Andromeda and being very disappointed, I had to buy the Mass Effect trilogy to realize how great these games really were and how much fun they are."
B0050SYBL6,AE6M6M5ABYWLOYVXX6ANOI772ZFA,Looking forward to some good ME after Andromeda,5,14-Jul-17,"Best trilogy of all time in my opinion. After playing the train wreck of Andromeda, which I still haven't even gotten halfway through months after release I was craving some classic Mass Effect and got the trilogy at a steal to relive the glory days."
B0050SYBL6,AFHM2SZE7SEUX3CIIBLCICNWLNGA,Glitchy,4,2-Aug-17,"The actual games are amazing and theyre by far my favorite, however disk 2 of game 3 is a horror show. It glitches, freezes and loses sound every few minutes (& its not the console, I've tried my other games and tried playing it on a different console.), disk one is perfectly fine. Fun game otherwise!"
B0050SYBL6,AGHOLYXZFTFPNMX64AVU2SVMKP2Q,Go back to game,5,8-Aug-17,"Purchased per request of my Gaming 18 yr old son.  He had purchased the separate Mass Effect games when they first came out but, needed to replace and did so with this one.  He likes the game, no real complaints."
B0050SYBL6,AFJYQOWALEP6BN2WI7UJDU3CKZIQ,Love these games,5,17-Aug-17,"The ME trilogy is amazing and 3 games for this price is great.The packaging is noice as well, all 3 games fold out from one box."
B0050SYBL6,AF35ZZBB6NTTBTTDIKQ5YFGDFUBQ,Five Stars,5,23-Aug-17,I love the games and this set gave me all the extras to make them better
B0050SYBL6,AHIOQV6DKM3UWG37VJKLPBQDCL3Q,Fun games!,4,7-Sep-17,"Great series, not perfect with the bonus content when ported to the X-Box One, but an enjoyable time waster!"
B0050SYBL6,AGT5Q2UIZ64STECC5XRXSJM47TGA,Nostalgic Gold!!,5,17-Sep-17,"Just simply marvelous. Yes this does play on the Xbox one,  more than that, if you purchased the earlier  DLC for the games they do transfer over as you're using your account and profile from the 360.Replaying these games bring back that first feeling of experiences that came with traveling with the crew of the Normandy: the 1st one had bland exploration, but the 2nd one makes that up with actually making use of your found resources. Straight gaming goodness🤓"
B0050SYBL6,AHJBQ3DN65XHA2FSZWNUDDISCDKQ,Bad@ss game,5,27-Oct-17,It’s bascially a hybrid to KOTOR for all the fans out there. Bioware did I a great job with Mass Effect. Has a great storyline and a already really good rpg game. My favorite follower was Legend like who doesn’t want a Geth at their back haha.
B0050SYBL6,AEOMB7T3EXY7346KXSH7PP24E67A,Will keep you coming back,5,30-Oct-17,"This is a wonderful package and a steal for the 20 odd dollars I paid. The only downside is that it does not come with all the DLC, which would have made it the definitive box set. What you do get are three well made, excellently voiced, and expertly written sci-fi masterpieces with tons of content by default. The entertainment value of each game individually is worth the price of this entire set.The box is a fold out design held closed by a sleeve. It's slick looking display that has all the shine worthy of the contents it encloses. This is a must have for anyone who likes sci-fi, RPGs, or both. All three games work on Xbox One, so no worries if you don't have a 360."
B0050SYBL6,AEIIDDOQERUKZDTJI5TJVINPX2AA,Three-game set - great value - fantastic games - ME2 right up there with Empire Strikes Back,5,10-Nov-17,Never played before. Binged. Great series. Made me obsess over my decisions to get the 'good' endings.
B0050SYBL6,AGOMCJJFQ3VZ2SLV6IBSJUZMA2WQ,I had problems with mass effect 2 and mass effect 3.,3,19-Nov-17,"I love the game but mass effect 3 wont work, ive tried getting ahold of ea and no responce. I will try and borrow my friends copy and see if its my copy."
B0050SYBL6,AGTYE5PIZKHWWN3OH55POJK2LBWA,"Overrated, but everything worked",4,11-Jan-18,"I get that these games are hyped, but i thought they scked. Ehh, whatever, different strokes i guess"
B0050SYBL6,AFMMVQ5INQN6C5WLBSDYCASZ2LRQ,Arrived a day sooner than estimated. Being able to ...,5,12-Jan-18,Arrived a day sooner than estimated. Being able to play on my Xbox1 is an added bonus for sure. My xb360 is a fragile little lamb and hasn't held up very well over the years.
B0050SYBL6,AFUQAGP65NQAMXU5CF72VU2OC5PQ,"Worth it, get these games!",5,20-Jan-18,"Games are ton of fun, my favorite series I think. Trilogy came as expected, worth every penny."
B0050SYBL6,AFSBLRFQKEVLZOAD4DU6KYEPH65A,Best games ever!,5,25-Jan-18,"Bought this for my husband and it quickly became his very favorite game, its also pretty entertaining to watch him play."
B0050SYBL6,AGX42RM3PSVFN65TLD3ZIHXWDG4Q,Five Stars,5,6-Feb-18,Gameplay was amazing and exactly what I desired. Clean and put together case upon arrival.
B0050SYBL6,AFZNINUPBBFL4X3757EQJ5QWZTJA,Best game purchase that I have gotten to play.,5,9-Feb-18,"I love the Mass effect trilogy,it had a lot of action, alot of space to explore, I also like seeing all the characters and hearing their back stories. The game has a lot of great graphics for an Xbox 360 title. In short I recommend the Mass effect trilogy to those who have been wanting to play it. It is also great because of the game being backward compatible for Xbox one."
B0050SYBL6,AFKZERRAY6J7G72TW63JPJY5NULA,Near-Perfect Package of the 3 Trilogy Games!!!,5,11-Feb-18,"I think that this is a near-perfect package of all three Mass Effect games. I have spent an enormous amount of time getting immersed in the world and learning all about the different alien species. I love how the three games are all backward compatible on Xbox One, but I would have loved to see all the DLC for the second and third entries of the series because those are very integral parts of Commander Shepard's storyline. I hope that Bioware decides to do an HD remaster of the trilogy sometime in the near future because I would love to start fresh and play through them all over again!"
B0050SYBL6,AHD5WDEKYDPEOM3EM2JHC37TQ4VQ,Great price for all three games,5,5-Mar-18,"Great price for all three games, way better than trying to purchase them all separately. Worked perfectly on my Xbox One."
B0050SYBL6,AHD5WDEKYDPEOM3EM2JHC37TQ4VQ,Great price for all three games,5,5-Mar-18,"Great price for all three games, way better than trying to purchase them all separately. Worked perfectly on my Xbox One."
B0050SYBL6,AH45CSCUYT2CJ3DI7G5NMWFKWS6Q,No complaints,4,16-Apr-18,Came with exactly what is entailed. No complaints.btw it's an awesome game series an digital highly recommend playing the trilogy.
B0050SYBL6,AHUYCR44CFNMRHYRM6FGFLM2N5KA,Want to save dlc money?? BUY THEM SEPARATELY!!,3,24-Apr-18,This collection comes with NO DLC! N- O- N- E. Its a perfect example of how greedy and careless Microsoft is as opposed to Sony. I can say it's LESS BUGGY than the PS3 collection and BOOTS and LOADS FASTER as well.
B0050SYBL6,AHPXWUIWMAQGW2BMMIQAQRJSMTDQ,Five Stars,5,3-May-18,"Got all three games, and now I can play through the entire trilogy in one go."
B0050SYBL6,AF6KYAQPYWDBNTSQWAXM46JBBBWQ,Great game and good price on Amazon,4,15-May-18,Great game and good price on Amazon. Mass Effect on PC is also great since it can run 144hz at 1440p.
B0050SYBL6,AFR6KBE55K3GHROETUBWTPZHTZWA,Not for Xbox one dispite label on package.,5,25-Jun-18,"UPDATE: I'm dumb. Needed to update my xbox. ID10T Error.Game is awesome, I have it on my computer but wanted it on my Xbox. I finally got around to playing it but it wouldn't run. The label says it's playable on Xbox one but when I tried it didn't play. Very disappointed."
